Date,Business Area,Region,Country,IT Sub Area,IT Area,Cost element name,Cost Element Group,Cost Element Sub Group,Actual
Nov,BU,Europe,Spain,R1,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,2088.42
Nov,BU,Europe,Spain,R1,Functional,Regular Salaries And Wages,Labor,Internal Labor,5887.64
Nov,BU,Europe,Spain,R1,Functional,Retirement Plan Match,Labor,Internal Labor,106.05
Nov,BU,Europe,Spain,R1,Functional,Travel Allowance,Other,Travel,85.07
Nov,BU,Europe,Spain,R1,Functional,Travel Expense,Other,Travel,174.81
Nov,BU,Europe,Spain,R1,Functional,Travel Expense-Hotel,Other,Travel,834.09
Nov,BU,Europe,United Kingdom,R3,Functional,Auto Insurance,Other,Vehicles,221.65
Nov,BU,Europe,United Kingdom,R3,Functional,Bonuses,Labor,Internal Labor,5363.46
Nov,BU,Europe,United Kingdom,R3,Functional,Contractors,Labor,External Labor,12651.97
Nov,BU,Europe,United Kingdom,R3,Functional,Lease,Other,Vehicles,-20.15
Nov,BU,Europe,United Kingdom,R3,Functional,Other Miscellaneous Expense,Other,Other,242.19
Nov,BU,Europe,United Kingdom,R3,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,8920.52
Nov,BU,Europe,United Kingdom,R3,Functional,Purchased Software,Hardware & Software,Software,24526.68
Nov,BU,Europe,United Kingdom,R3,Functional,Recurring,Other,Other,86954.26
Nov,BU,Europe,United Kingdom,R3,Functional,Recurring,Other,Other,53853.43
Nov,BU,Europe,United Kingdom,R3,Functional,Regular Salaries And Wages,Labor,Internal Labor,67904.36
Nov,BU,Europe,United Kingdom,R3,Functional,Software Maintenance,Hardware & Software,Software Maintenance,-19693.92
Nov,BU,Europe,United Kingdom,R3,Functional,Telephone,Other,Telecomm,427.29
Nov,BU,Europe,United Kingdom,R3,Functional,Travel Expense,Other,Travel,872.51
Nov,BU,Europe,United Kingdom,R3,Functional,Vehicle Fuel,Other,Vehicles,2105.74
Nov,BU,USA,USA,R3,Functional,Fixed Assets,Depr & Amort,Depreciation,6069.25
Nov,BU,USA,USA,R3,Functional,Professional Services,Labor,External Labor,190666
Nov,BU,USA,USA,R3,Functional,Purchased Software,Hardware & Software,Software,45574.13
Nov,BU,USA,USA,R3,Functional,Software Maintenance,Hardware & Software,Software Maintenance,62681.15
Nov,BU,USA,USA,R3,Functional,Telecom,Other,Telecomm,11.91
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Corporate Air Travel,Other,Travel,9284.44
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Indemnification and Separation Allowance,Other,Severance,328.63
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,International Travel,Other,Travel,130.93
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Other ( + Tax ),Labor,Internal Labor,1568.24
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Payroll Taxes - Extra,Labor,Internal Labor,1960.28
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Recurring,Other,Other,-94736.77
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,21599.15
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Savings Plan,Labor,Internal Labor,3853.74
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Services,Other,Other,214.77
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Telephone,Other,Telecomm,624.86
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Travel Allowance,Other,Travel,-15700.51
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Travel Expense,Other,Travel,105.24
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Vacation,Labor,Internal Labor,1862.2
Nov,Infrastructure,Aus and NZ,New Zealand,Core Infrastructure,Infrastructure,Workers Comp,Labor,Internal Labor,316.17
Nov,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,BU Expenses,Shared Services,Inbound Allocations,1667
Nov,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,Insurance,Labor,Internal Labor,275.24
Nov,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,Telephone,Other,Telecomm,34.68
Nov,Infrastructure,Latin America,Mexico,Networking,Infrastructure,Contractors,Labor,External Labor,-73298.51
Nov,Infrastructure,Latin America,Mexico,Networking,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,15.11
Nov,Infrastructure,Latin America,Mexico,Networking,Infrastructure,Other Miscellaneous,Other,Other,14418.72
Nov,Infrastructure,Latin America,Mexico,Networking,Infrastructure,Professional Services,Labor,External Labor,51096.77
Nov,Infrastructure,Latin America,Mexico,Networking,Infrastructure,Telephone,Other,Telecomm,7767.92
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Companion Travel,Other,Travel,14.18
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Domestic Travel,Other,Travel,1132.08
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Field Engineering,Hardware & Software,Hardware Maintenance,42534
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,0.57
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Food Charges,Other,Other,21.91
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Indemnification and Separation Allowance,Other,Severance,3237.83
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Misc. Credits - 3,Other,Other,-485753.88
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Other ( + Tax ),Labor,Internal Labor,619.81
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,11921.42
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Professional Services,Labor,External Labor,216952.35
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,39515.32
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Software,Depr & Amort,Amortization,0.58
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Telecom Services,Other,Telecomm,354.68
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Telephone,Other,Telecomm,936.56
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Travel Expense,Other,Travel,884.15
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Unscheduled Overtime,Labor,Internal Labor,844
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Vacation,Labor,Internal Labor,2109.12
Nov,Manufacturing,Europe,Italy,Manufacturing,BU Support,Variable Salaries And Wages,Labor,Internal Labor,247.63
Nov,Manufacturing,Europe,Spain,Manufacturing,BU Support,Moving Expenses - NT,Other,Moving,1914.81
Nov,Manufacturing,Europe,Spain,Manufacturing,BU Support,Professional Services,Labor,External Labor,17304.25
Nov,R&D,Europe,United Kingdom,R&D,BU Support,Fixed Assets,Depr & Amort,Depreciation,3176.45
Nov,R&D,Europe,United Kingdom,R&D,BU Support,IT,Shared Services,Inbound Allocations,117.35
Nov,R&D,Europe,United Kingdom,R&D,BU Support,Lease,Other,Vehicles,2.83
Nov,R&D,Europe,United Kingdom,R&D,BU Support,Other Charges,Shared Services,Outbound Allocations,2070.75
Nov,R&D,Europe,United Kingdom,R&D,BU Support,Professional Services,Labor,External Labor,38149.46
Nov,R&D,Europe,United Kingdom,R&D,BU Support,Project Expense,Other,Project Expenses,1397.1
Nov,R&D,Europe,United Kingdom,R&D,BU Support,Regular Salaries And Wages,Labor,Internal Labor,13885.56
Nov,R&D,Europe,United Kingdom,R&D,BU Support,Retirement Plan Match,Labor,Internal Labor,1947.63
Nov,R&D,Europe,United Kingdom,R&D,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,37085.34
Nov,R&D,USA,USA,R&D,BU Support,Bonuses,Labor,Internal Labor,56693.48
Nov,R&D,USA,USA,R&D,BU Support,Computer Hardware,Hardware & Software,Hardware,12074.3
Nov,R&D,USA,USA,R&D,BU Support,Food Charges,Other,Other,327.66
Nov,R&D,USA,USA,R&D,BU Support,Individual Performance Recognition,Other,Employee Performance,2553.2
Nov,R&D,USA,USA,R&D,BU Support,Insurance,Labor,Internal Labor,30453.42
Nov,R&D,USA,USA,R&D,BU Support,M&E-Nondeductible,Other,Travel,2476.86
Nov,R&D,USA,USA,R&D,BU Support,Materials,Other,Supplies,1839.18
Nov,R&D,USA,USA,R&D,BU Support,Memberships,Other,Other,193
Nov,R&D,USA,USA,R&D,BU Support,Outsourcing,Labor,External Labor,6152.75
Nov,R&D,USA,USA,R&D,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,15637.22
Nov,R&D,USA,USA,R&D,BU Support,Professional Services,Labor,External Labor,319524.32
Nov,R&D,USA,USA,R&D,BU Support,Property Taxes,Other,Taxes,5003.65
Nov,R&D,USA,USA,R&D,BU Support,Purchased Software,Hardware & Software,Software,20925.31
Nov,R&D,USA,USA,R&D,BU Support,Regular Salaries And Wages,Labor,Internal Labor,406291.38
Nov,R&D,USA,USA,R&D,BU Support,Retirement Medical,Labor,Internal Labor,27952.57
Nov,R&D,USA,USA,R&D,BU Support,Retirement Plan Match,Labor,Internal Labor,45330.92
Nov,R&D,USA,USA,R&D,BU Support,Savings Plan,Labor,Internal Labor,24203.95
Nov,R&D,USA,USA,R&D,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,133432.25
Nov,R&D,USA,USA,R&D,BU Support,Subscriptions,Other,Other,155297
Nov,R&D,USA,USA,R&D,BU Support,Telecom,Other,Telecomm,2346.92
Nov,R&D,USA,USA,R&D,BU Support,Telephone,Other,Telecomm,213.74
Nov,R&D,USA,USA,R&D,BU Support,Training,Other,Training,2882.66
Nov,R&D,USA,USA,R&D,BU Support,Transportation - Air,Other,Other,90.42
Nov,R&D,USA,USA,R&D,BU Support,Travel Expense,Other,Travel,8335.9
Nov,Manufacturing,USA,USA,Manufacturing,BU Support,Outsourcing,Labor,External Labor,225404.58
Nov,Manufacturing,USA,USA,Manufacturing,BU Support,Telecom,Other,Telecomm,13.98
Nov,BU,Africa & Asia,Turkey,Emerging,BU Support,Other Miscellaneous Expense,Other,Other,288.55
Nov,BU,Africa & Asia,Turkey,Emerging,BU Support,Telephone,Other,Telecomm,82.23
Nov,BU,Africa & Asia,Turkey,Emerging,BU Support,Travel Expense,Other,Travel,7210.51
Nov,BU,USA,USA,R3,Functional,Bonuses,Labor,Internal Labor,9677.4
Nov,BU,USA,USA,R3,Functional,Individual Performance Recognition,Other,Employee Performance,930
Nov,BU,USA,USA,R3,Functional,Insurance,Labor,Internal Labor,6507.79
Nov,BU,USA,USA,R3,Functional,M&E-Nondeductible,Other,Travel,187.26
Nov,BU,USA,USA,R3,Functional,Materials,Other,Supplies,31.03
Nov,BU,USA,USA,R3,Functional,Outsourcing,Labor,External Labor,105
Nov,BU,USA,USA,R3,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,2752.04
Nov,BU,USA,USA,R3,Functional,Purchased Software,Hardware & Software,Software,337.72
Nov,BU,USA,USA,R3,Functional,Regular Salaries And Wages,Labor,Internal Labor,69337.72
Nov,BU,USA,USA,R3,Functional,Retirement Medical,Labor,Internal Labor,5929.33
Nov,BU,USA,USA,R3,Functional,Retirement Plan Match,Labor,Internal Labor,7736.38
Nov,BU,USA,USA,R3,Functional,Savings Plan,Labor,Internal Labor,4166.98
Nov,BU,USA,USA,R3,Functional,Software Maintenance,Hardware & Software,Software Maintenance,244.86
Nov,BU,USA,USA,R3,Functional,Telecom,Other,Telecomm,502.48
Nov,BU,USA,USA,R3,Functional,Training,Other,Training,135.15
Nov,BU,USA,USA,R3,Functional,Travel Expense,Other,Travel,11354.88
Nov,BU,USA,USA,R5,Functional,Fixed Assets,Depr & Amort,Depreciation,2279.5
Nov,BU,USA,USA,R5,Functional,Outsourcing,Labor,External Labor,42814
Nov,BU,USA,USA,R5,Functional,Professional Services,Labor,External Labor,115135.23
Nov,BU,USA,USA,R5,Functional,Purchased Software,Hardware & Software,Software,50917.84
Nov,BU,USA,USA,R5,Functional,Software Maintenance,Hardware & Software,Software Maintenance,9231.25
Nov,Infrastructure,Europe,France,Productivity,Infrastructure,Non CAPEX Equipment,Hardware & Software,Hardware,285.94
Nov,Infrastructure,Europe,France,Productivity,Infrastructure,Outsourcing,Labor,External Labor,25443.92
Nov,Infrastructure,Europe,France,Productivity,Infrastructure,Telecommunication,Other,Telecomm,12434.06
Nov,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,936.31
Nov,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,Machine/Equipment Rental,Hardware & Software,Hardware,7789.59
Nov,Office & Administrative,Europe,Spain,R2,Functional,BU Expenses,Shared Services,Inbound Allocations,4774.92
Nov,Office & Administrative,Europe,Spain,R2,Functional,Billing,Labor,Internal Labor,-4781.87
Nov,Office & Administrative,Europe,Spain,R2,Functional,Regular Salaries And Wages,Labor,Internal Labor,7900
Nov,Office & Administrative,USA,USA,R2,Functional,Bonuses,Labor,Internal Labor,2757.7
Nov,Office & Administrative,USA,USA,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,73894.16
Nov,Office & Administrative,USA,USA,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,51067.29
Nov,Office & Administrative,USA,USA,R2,Functional,Individual Performance Recognition,Other,Employee Performance,1300
Nov,Office & Administrative,USA,USA,R2,Functional,Insurance,Labor,Internal Labor,1845.5
Nov,Office & Administrative,USA,USA,R2,Functional,Maintenance and Repairs,Hardware & Software,Hardware Maintenance,375
Nov,Office & Administrative,USA,USA,R2,Functional,Outsourcing,Labor,External Labor,10962
Nov,Office & Administrative,USA,USA,R2,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,296.85
Nov,Office & Administrative,USA,USA,R2,Functional,Professional Services,Labor,External Labor,166022.11
Nov,Office & Administrative,USA,USA,R2,Functional,Property Taxes,Other,Taxes,2594.4
Nov,Office & Administrative,USA,USA,R2,Functional,Purchased Software,Hardware & Software,Software,580314.02
Nov,Office & Administrative,USA,USA,R2,Functional,Purchased Software,Hardware & Software,Software,18.76
Nov,Office & Administrative,USA,USA,R2,Functional,Regular Salaries And Wages,Labor,Internal Labor,19697.74
Nov,Office & Administrative,USA,USA,R2,Functional,Retirement Medical,Labor,Internal Labor,1694.09
Nov,Office & Administrative,USA,USA,R2,Functional,Retirement Plan Match,Labor,Internal Labor,2198.62
Nov,Office & Administrative,USA,USA,R2,Functional,Savings Plan,Labor,Internal Labor,1181.86
Nov,Office & Administrative,USA,USA,R2,Functional,Software,Depr & Amort,Amortization,2649.99
Nov,Office & Administrative,USA,USA,R2,Functional,Software,Depr & Amort,Amortization,3117548.51
Nov,Office & Administrative,USA,USA,R2,Functional,Software Maintenance,Hardware & Software,Software Maintenance,69877.3
Nov,Office & Administrative,USA,USA,R2,Functional,Software Maintenance,Hardware & Software,Software Maintenance,13.6
Nov,Office & Administrative,USA,USA,R2,Functional,Telecom,Other,Telecomm,247.84
Nov,Office & Administrative,USA,USA,R2,Functional,Transportation - Air,Other,Other,5.95
Nov,BU,Europe,Belgium,R1,Functional,Adjustments,Labor,Internal Labor,3805.28
Nov,BU,Europe,Belgium,R1,Functional,Bonuses,Labor,Internal Labor,5294.07
Nov,BU,Europe,Belgium,R1,Functional,Employee Wellness,Labor,Internal Labor,1064.33
Nov,BU,Europe,Belgium,R1,Functional,Food Expense,Other,Other,442.35
Nov,BU,Europe,Belgium,R1,Functional,Insurance,Labor,Internal Labor,1076.11
Nov,BU,Europe,Belgium,R1,Functional,Interest,Other,Vehicles,476.65
Nov,BU,Europe,Belgium,R1,Functional,Lease,Other,Vehicles,2860.58
Nov,BU,Europe,Belgium,R1,Functional,M&E-Nondeductible,Other,Travel,970.87
Nov,BU,Europe,Belgium,R1,Functional,Matching,Other,Other,-113.54
Nov,BU,Europe,Belgium,R1,Functional,Other ( - Tax ),Labor,Internal Labor,283.56
Nov,BU,Europe,Belgium,R1,Functional,Other Miscellaneous - Nonordinary,Other,Other,38
Nov,BU,Europe,Belgium,R1,Functional,Outside Services,Labor,External Labor,358271.69
Nov,BU,Europe,Belgium,R1,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,17312.15
Nov,BU,Europe,Belgium,R1,Functional,Professional Services,Labor,External Labor,53364.26
Nov,BU,Europe,Belgium,R1,Functional,Regular Salaries And Wages,Labor,Internal Labor,34784.01
Nov,BU,Europe,Belgium,R1,Functional,Retirement Plan Match,Labor,Internal Labor,39403.22
Nov,BU,Europe,Belgium,R1,Functional,Salaries Deductions - Other,Other,Other,-74.43
Nov,BU,Europe,Belgium,R1,Functional,Salaries Deductions Car,Other,Vehicles,-813.85
Nov,BU,Europe,Belgium,R1,Functional,Telecom Services,Other,Telecomm,453.95
Nov,BU,Europe,Belgium,R1,Functional,Travel Allowance,Other,Travel,90.74
Nov,BU,Europe,Belgium,R1,Functional,Travel Expense,Other,Travel,4857.27
Nov,BU,Europe,Belgium,R1,Functional,Travel Expense-Hotel,Other,Travel,3992.85
Nov,BU,Europe,Belgium,R1,Functional,Vacation,Labor,Internal Labor,1056
Nov,BU,Europe,Belgium,R1,Functional,Vehicle - Travel,Other,Travel,1174.08
Nov,BU,Europe,Belgium,R1,Functional,Vehicle Fuel,Other,Vehicles,881.66
Nov,BU,Europe,Belgium,R1,Functional,Vehicle Rent,Other,Vehicles,646.33
Nov,Distribution,Aus and NZ,New Zealand,GRC,Governance,Indemnification and Separation Allowance,Other,Severance,399.54
Nov,Distribution,Aus and NZ,New Zealand,GRC,Governance,Payroll Taxes - Extra,Labor,Internal Labor,1750.78
Nov,Distribution,Aus and NZ,New Zealand,GRC,Governance,Regular Salaries And Wages,Labor,Internal Labor,26685.71
Nov,Distribution,Aus and NZ,New Zealand,GRC,Governance,Savings Plan,Labor,Internal Labor,3361.85
Nov,Distribution,Aus and NZ,New Zealand,GRC,Governance,Telephone,Other,Telecomm,49.65
Nov,Distribution,Aus and NZ,New Zealand,GRC,Governance,Travel Allowance,Other,Travel,-54.62
Nov,Distribution,Aus and NZ,New Zealand,GRC,Governance,Vacation,Labor,Internal Labor,2264.09
Nov,Distribution,Aus and NZ,New Zealand,GRC,Governance,Workers Comp,Labor,Internal Labor,295.68
Nov,Infrastructure,Europe,Germany,Networking,Infrastructure,Bonuses,Labor,Internal Labor,1214.87
Nov,Infrastructure,Europe,Germany,Networking,Infrastructure,Employee Benefits,Labor,Internal Labor,56.54
Nov,Infrastructure,Europe,Germany,Networking,Infrastructure,Employee Wellness,Labor,Internal Labor,6550.22
Nov,Infrastructure,Europe,Germany,Networking,Infrastructure,Insurance,Labor,Internal Labor,4859.55
Nov,Infrastructure,Europe,Germany,Networking,Infrastructure,Other ( - Tax ),Labor,Internal Labor,72.52
Nov,Infrastructure,Europe,Germany,Networking,Infrastructure,Other Bonuses,Labor,Internal Labor,3051.11
Nov,Infrastructure,Europe,Germany,Networking,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,31816.85
Nov,Infrastructure,Europe,Germany,Networking,Infrastructure,Retirement Plan Match,Labor,Internal Labor,10477.54
Nov,Infrastructure,Europe,Germany,Networking,Infrastructure,Vacation,Labor,Internal Labor,290.65
Nov,BU,USA,USA,Distribution,BU Support,Bonuses,Labor,Internal Labor,9600.64
Nov,BU,USA,USA,Distribution,BU Support,Insurance,Labor,Internal Labor,8304.75
